,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,min_travel_time
214780,2015-07-01 16:01:36,2015-07-01 16:06:18,1,0.4,-73.97922515869139,40.76047134399414,-73.97676849365233,40.76594924926758,282
214782,2015-07-01 16:01:36,2015-07-01 16:03:35,1,0.5,-74.00300598144531,40.72829055786133,-73.99862670898438,40.73483657836913,119
214790,2015-07-01 16:01:38,2015-07-01 16:08:38,1,0.6,-73.98772430419923,40.74193572998047,-73.98155975341797,40.749420166015625,420
214792,2015-07-01 16:01:38,2015-07-02 15:51:37,6,0.84,-73.99508666992188,40.73979949951172,-73.98717498779298,40.7506217956543,85799
214794,2015-07-01 16:01:38,2015-07-01 16:12:57,6,1.41,-73.9803695678711,40.77016830444336,-73.96234893798828,40.760250091552734,679
214798,2015-07-01 16:01:39,2015-07-01 16:12:37,2,0.63,-73.98023223876953,40.765331268310554,-73.97648620605469,40.760639190673835,658
214803,2015-07-01 16:01:40,2015-07-01 16:11:20,2,1.08,-73.99188995361328,40.746368408203125,-73.9791259765625,40.752788543701165,580
214801,2015-07-01 16:01:40,2015-07-01 16:09:45,1,0.9,-73.99546813964845,40.73951721191406,-73.99192047119139,40.73099899291992,485
214800,2015-07-01 16:01:40,2015-07-01 16:09:57,4,1.6,-74.00660705566406,40.739524841308594,-74.01273345947266,40.71858596801758,497
214804,2015-07-01 16:01:41,2015-07-01 16:13:41,1,0.9,-73.99107360839844,40.75650787353516,-73.97891998291014,40.7625389099121,720
214806,2015-07-01 16:01:41,2015-07-01 16:07:09,1,0.84,-73.99046325683594,40.740280151367195,-73.99873352050781,40.734909057617195,328
214809,2015-07-01 16:01:42,2015-07-01 16:10:15,1,3.3,-74.007080078125,40.70550537109375,-73.9742660522461,40.73176193237305,513
214812,2015-07-01 16:01:42,2015-07-01 16:09:42,1,0.9,-74.00743865966798,40.73345565795898,-73.99079895019531,40.73134994506836,480
214813,2015-07-01 16:01:42,2015-07-01 16:19:42,1,1.7,-73.97177124023438,40.75552749633789,-73.99097442626953,40.7412223815918,1080
214815,2015-07-01 16:01:43,2015-07-01 16:17:59,1,0.9,-73.9804458618164,40.76604080200195,-73.9788818359375,40.756229400634766,976
214817,2015-07-01 16:01:44,2015-07-01 16:06:09,1,0.6,-73.99147033691406,40.73160171508789,-73.99773406982422,40.73612594604492,265
214818,2015-07-01 16:01:44,2015-07-01 16:21:01,1,0.7,-73.99486541748048,40.74010848999024,-73.98548889160156,40.74700927734375,1157
214819,2015-07-01 16:01:44,2015-07-01 16:14:32,6,1.89,-73.9798126220703,40.74611282348633,-73.99768829345702,40.72417831420898,768
214825,2015-07-01 16:01:45,2015-07-01 16:06:04,6,0.32,-73.97673034667967,40.76388168334961,-73.97036743164062,40.76115036010742,259
214826,2015-07-01 16:01:45,2015-07-01 16:05:20,3,0.51,-73.97453308105469,40.75885009765625,-73.97199249267578,40.765098571777344,215
214821,2015-07-01 16:01:45,2015-07-01 16:14:26,1,1.8,-73.99623107910156,40.744434356689446,-73.99199676513672,40.72597503662109,761
214824,2015-07-01 16:01:45,2015-07-01 16:15:22,5,2.27,-74.00531768798828,40.740280151367195,-74.01527404785155,40.71134948730469,817
214829,2015-07-01 16:01:46,2015-07-01 16:10:57,1,0.5,-73.97673034667967,40.75857162475586,-73.9847640991211,40.7578125,551
214832,2015-07-01 16:01:47,2015-07-01 16:08:12,1,0.9,-73.99226379394531,40.75422286987305,-73.97658538818358,40.748172760009766,385
214833,2015-07-01 16:01:47,2015-07-01 16:14:49,5,1.08,-73.98467254638672,40.762786865234375,-73.9911117553711,40.750198364257805,782
214835,2015-07-01 16:01:47,2015-07-01 16:12:38,1,1.75,-73.9696273803711,40.763008117675774,-73.97161865234375,40.74401092529297,651
214836,2015-07-01 16:01:48,2015-07-01 16:03:38,1,0.3,-73.9983901977539,40.74523162841797,-73.99274444580078,40.74281692504882,110
214844,2015-07-01 16:01:50,2015-07-01 16:10:18,1,0.8,-73.98944091796875,40.73023223876953,-73.98712158203125,40.72237014770508,508
214845,2015-07-01 16:01:50,2015-07-01 16:12:03,3,0.7,-73.98577117919923,40.752471923828125,-73.97942352294923,40.76169967651367,613
214846,2015-07-01 16:01:50,2015-07-01 16:07:39,1,1.1,-73.99441528320312,40.745059967041016,-74.00614166259764,40.734966278076165,349
214849,2015-07-01 16:01:50,2015-07-01 16:17:15,5,1.64,-73.97753143310547,40.75809860229492,-73.97515869140625,40.74153900146485,925
214850,2015-07-01 16:01:50,2015-07-01 16:06:53,1,0.96,-73.99224853515625,40.7377815246582,-73.99533081054686,40.726932525634766,303
214853,2015-07-01 16:01:51,2015-07-01 16:18:49,5,0.54,-74.00428009033203,40.72098159790039,-73.9988784790039,40.725971221923835,1018
214856,2015-07-01 16:01:52,2015-07-01 16:22:37,1,4.76,-73.98091125488281,40.765663146972656,-74.01277160644531,40.71712112426758,1245
214854,2015-07-01 16:01:52,2015-07-01 16:12:23,1,2.6,-73.99057006835938,40.74575805664063,-73.97579956054686,40.74909591674805,631
214859,2015-07-01 16:01:53,2015-07-01 16:50:12,1,5.25,-73.9881362915039,40.740966796875,-73.98267364501953,40.75658416748047,2899
214860,2015-07-01 16:01:53,2015-07-01 16:04:25,2,0.24,-73.98395538330078,40.75004196166992,-73.97977447509764,40.74797058105469,152
214857,2015-07-01 16:01:53,2015-07-01 16:28:40,1,3.4,-74.00228881835938,40.72942733764648,-73.96573638916014,40.75455093383789,1607
214863,2015-07-01 16:01:54,2015-07-01 16:20:28,2,1.99,-74.00879669189453,40.704193115234375,-74.00028228759764,40.72365951538086,1114
214864,2015-07-01 16:01:55,2015-07-01 16:05:00,1,0.2,-73.97589874267578,40.75408554077149,-73.97355651855469,40.75756454467773,185
214865,2015-07-01 16:01:55,2015-07-01 16:05:16,1,0.5,-73.96843719482422,40.76163482666016,-73.97443389892578,40.755077362060554,201
214867,2015-07-01 16:01:55,2015-07-01 16:25:41,1,1.5,-73.96680450439453,40.75705337524414,-73.98784637451173,40.75541305541992,1426
214871,2015-07-01 16:01:56,2015-07-01 16:16:44,1,1.42,-73.99092102050781,40.73944854736328,-73.97804260253906,40.75112915039063,888
214873,2015-07-01 16:01:57,2015-07-01 16:16:29,2,2.04,-73.97789001464844,40.71343994140625,-74.00257873535155,40.72842025756836,872
214874,2015-07-01 16:01:57,2015-07-02 16:00:09,1,4.18,-74.01573944091797,40.71128082275391,-73.98758697509764,40.76136016845703,86292
214875,2015-07-01 16:01:57,2015-07-01 16:11:18,5,1.0,-73.98853302001953,40.76901626586913,-73.97241973876953,40.7618293762207,561
214876,2015-07-01 16:01:58,2015-07-01 16:09:39,1,0.8,-73.97488403320312,40.76150894165039,-73.9818344116211,40.75222396850586,461
214877,2015-07-01 16:01:58,2015-07-01 16:15:00,1,1.61,-73.99318695068358,40.76268005371094,-73.97042846679686,40.76076126098633,782
214878,2015-07-01 16:01:58,2015-07-01 16:09:37,6,0.57,-73.98374938964845,40.7616081237793,-73.9922332763672,40.76430130004882,459
214885,2015-07-01 16:02:00,2015-07-01 16:11:20,1,0.78,-73.97324371337889,40.75270080566406,-73.97611236572266,40.74469375610352,560
214888,2015-07-01 16:02:01,2015-07-01 16:17:01,1,2.1,-74.00865936279298,40.74512481689453,-73.98542022705078,40.72601318359375,900
214889,2015-07-01 16:02:01,2015-07-01 16:13:31,1,0.52,-73.9911880493164,40.7419548034668,-73.98819732666014,40.74639129638672,690
214890,2015-07-01 16:02:01,2015-07-01 16:14:54,1,1.21,-73.98126220703125,40.75014877319336,-73.97727966308595,40.76401138305664,773
214891,2015-07-01 16:02:01,2015-07-01 16:22:14,1,1.55,-73.99726867675781,40.73154067993164,-73.99235534667967,40.749221801757805,1213
214892,2015-07-01 16:02:01,2015-07-01 16:16:34,1,0.88,-73.97396850585938,40.763080596923835,-73.98445129394531,40.75727081298828,873
214897,2015-07-01 16:02:03,2015-07-01 16:05:28,1,0.5,-73.98812103271484,40.753860473632805,-73.99420166015625,40.74607849121094,205
214899,2015-07-01 16:02:03,2015-07-01 16:13:02,1,0.4,-74.00050354003906,40.7239646911621,-74.00254821777344,40.71854019165039,659
214902,2015-07-01 16:02:03,2015-07-01 16:16:28,2,1.47,-73.97246551513672,40.754291534423835,-73.98714447021484,40.74876403808594,865
214906,2015-07-01 16:02:04,2015-07-01 16:08:36,1,0.6,-73.98249053955078,40.74561309814453,-73.97505950927734,40.74177169799805,392
214907,2015-07-01 16:02:04,2015-07-01 16:02:53,1,0.04,-73.98982238769531,40.741748809814446,-73.99164581298828,40.73864364624024,49
214908,2015-07-01 16:02:04,2015-07-01 16:06:49,1,0.47,-73.98589324951173,40.75242233276367,-73.98152923583984,40.757606506347656,285
214909,2015-07-01 16:02:04,2015-07-01 16:06:35,1,0.61,-73.97998046875,40.743118286132805,-73.97447204589844,40.750709533691406,271
214910,2015-07-01 16:02:04,2015-07-01 16:17:57,6,1.02,-73.98351287841797,40.76570892333984,-73.99307250976561,40.75761032104492,953
214912,2015-07-01 16:02:06,2015-07-01 16:11:20,1,1.7,-73.97392272949219,40.75345993041992,-73.98480224609375,40.73283767700195,554
214917,2015-07-01 16:02:07,2015-07-01 16:12:48,1,1.7,-73.98981475830078,40.72013854980469,-73.99611663818358,40.73837661743164,641
214918,2015-07-01 16:02:07,2015-07-01 16:16:46,1,1.2,-73.97322082519531,40.76421356201172,-73.9886474609375,40.75931930541992,879
214919,2015-07-01 16:02:07,2015-07-01 16:12:13,1,0.8,-73.98013305664062,40.76068878173828,-73.98106384277344,40.7514762878418,606
214920,2015-07-01 16:02:07,2015-07-01 16:17:20,1,1.67,-73.97805023193358,40.72967147827149,-73.97457885742188,40.748321533203125,913
214922,2015-07-01 16:02:07,2015-07-01 16:24:01,1,1.43,-73.98097229003906,40.75732803344727,-74.00273895263672,40.760547637939446,1314
214923,2015-07-01 16:02:08,2015-07-01 16:15:04,1,1.5,-73.97696685791014,40.75764846801758,-73.98485565185547,40.74123001098633,776
214926,2015-07-01 16:02:08,2015-07-01 16:11:50,1,0.71,-74.00504302978516,40.71909332275391,-73.99957275390625,40.72332000732422,582
214927,2015-07-01 16:02:08,2015-07-01 16:12:03,1,0.86,-73.98300933837889,40.75551986694336,-73.99115753173827,40.74964904785156,595
214928,2015-07-01 16:02:08,2015-07-01 16:05:59,2,0.4,-74.0094223022461,40.7061882019043,-74.00490570068358,40.70872116088867,231
214932,2015-07-01 16:02:10,2015-07-01 16:20:52,3,2.1,-73.99624633789062,40.72538375854492,-73.97846221923827,40.75105667114258,1122
214935,2015-07-01 16:02:10,2015-07-01 16:43:19,1,2.08,-73.99443054199219,40.73225021362305,-73.99964141845702,40.75416946411133,2469
214936,2015-07-01 16:02:10,2015-07-01 16:17:24,3,2.09,-73.98453521728516,40.748340606689446,-73.99832916259764,40.72359085083008,914
214939,2015-07-01 16:02:11,2015-07-01 16:29:59,1,3.26,-73.96674346923827,40.75741958618164,-74.00604248046875,40.741981506347656,1668
214944,2015-07-01 16:02:12,2015-07-01 16:19:15,1,1.6,-74.00570678710938,40.74042510986328,-74.0003662109375,40.72384643554688,1023
214945,2015-07-01 16:02:13,2015-07-01 16:22:52,1,2.3,-73.99151611328125,40.74971771240234,-74.00247955322266,40.71969223022461,1239
214946,2015-07-01 16:02:13,2015-07-01 16:14:02,3,2.33,-74.01376342773438,40.71358871459961,-74.0047378540039,40.741920471191406,709
214947,2015-07-01 16:02:14,2015-07-01 16:20:27,1,1.4,-73.99140167236328,40.74985504150391,-73.9786376953125,40.757572174072266,1093
214951,2015-07-01 16:02:14,2015-07-01 16:29:58,1,2.6,-73.98531341552734,40.735942840576165,-73.99127197265625,40.750099182128906,1664
214952,2015-07-01 16:02:14,2015-07-01 16:27:13,1,2.58,-73.99601745605469,40.732906341552734,-73.97455596923827,40.759136199951165,1499
214954,2015-07-01 16:02:14,2015-07-01 16:13:13,6,1.63,-73.99454498291014,40.72833251953125,-73.99955749511719,40.744140625,659
214958,2015-07-01 16:02:15,2015-07-01 16:12:32,1,1.1,-73.9837188720703,40.74635696411133,-73.97315216064453,40.76081085205078,617
214959,2015-07-01 16:02:15,2015-07-01 16:08:01,1,0.48,-73.9817886352539,40.7690658569336,-73.97607421875,40.76556015014648,346
214961,2015-07-01 16:02:16,2015-07-01 16:56:27,3,6.8,-73.97682189941406,40.7512321472168,-73.98596954345702,40.76840972900391,3251
214963,2015-07-01 16:02:16,2015-07-01 16:06:45,5,0.7,-73.98429107666014,40.75473785400391,-73.97388458251953,40.75178146362305,269
214969,2015-07-01 16:02:17,2015-07-01 16:19:47,1,1.68,-73.98818969726561,40.76958847045898,-73.99030303955078,40.75128173828125,1050
214968,2015-07-01 16:02:17,2015-07-01 16:22:48,6,1.86,-74.00656127929686,40.7319564819336,-73.98737335205078,40.74776840209961,1231
214971,2015-07-01 16:02:17,2015-07-01 16:13:36,1,1.5,-73.98745727539062,40.73873901367188,-74.00830841064453,40.73767852783203,679
214965,2015-07-01 16:02:17,2015-07-01 16:05:32,1,0.7,-73.99817657470702,40.723426818847656,-74.00636291503906,40.71708679199219,195
214967,2015-07-01 16:02:17,2015-07-01 16:11:26,1,1.2,-73.98296356201173,40.72748947143555,-73.9990234375,40.722461700439446,549
214972,2015-07-01 16:02:18,2015-07-01 16:15:17,1,1.3,-73.97895812988281,40.76131057739258,-73.99622344970702,40.753997802734375,779
214973,2015-07-01 16:02:18,2015-07-01 16:14:16,1,1.25,-73.98983001708984,40.75216674804688,-73.98202514648438,40.758331298828125,718
214974,2015-07-01 16:02:18,2015-07-01 16:12:15,6,1.87,-73.97655487060547,40.74966430664063,-73.98201751708984,40.729316711425774,597
214979,2015-07-01 16:02:19,2015-07-01 16:12:22,2,1.39,-73.99033355712889,40.75108337402344,-74.00736999511719,40.748321533203125,603
214980,2015-07-01 16:02:19,2015-07-01 16:16:21,1,2.03,-73.99118041992188,40.71717834472656,-73.98248291015625,40.74161148071289,842
214982,2015-07-01 16:02:20,2015-07-01 16:06:40,1,0.6,-73.99894714355469,40.733924865722656,-73.99433898925781,40.72985458374024,260
214984,2015-07-01 16:02:21,2015-07-01 16:17:48,1,2.3,-74.0022735595703,40.72936630249024,-74.01575469970702,40.715179443359375,927
214985,2015-07-01 16:02:21,2015-07-01 16:17:35,1,1.0,-73.9922332763672,40.74834442138672,-73.97514343261719,40.74155044555664,914
214986,2015-07-01 16:02:21,2015-07-01 16:17:13,1,1.24,-73.9845199584961,40.7425193786621,-73.97898864746092,40.755756378173835,892
214987,2015-07-01 16:02:21,2015-07-01 16:02:54,1,0.05,-73.9884033203125,40.72320556640625,-73.98809051513672,40.72369766235352,33
214993,2015-07-01 16:02:23,2015-07-01 16:09:58,1,0.93,-73.99130249023438,40.749298095703125,-73.98184967041014,40.75789642333984,455
214989,2015-07-01 16:02:23,2015-07-01 16:17:36,2,1.5,-73.97129821777344,40.755725860595696,-73.98589324951173,40.745803833007805,913
214991,2015-07-01 16:02:23,2015-07-01 16:14:31,1,0.9,-74.0149154663086,40.7140007019043,-74.00595092773438,40.71174621582031,728
214994,2015-07-01 16:02:24,2015-07-01 16:45:27,1,4.5,-74.01416778564453,40.71400451660156,-73.98099517822266,40.764442443847656,2583
214997,2015-07-01 16:02:24,2015-07-01 16:18:24,5,1.74,-73.98388671875,40.72161102294922,-74.00692749023438,40.71960067749024,960
214998,2015-07-01 16:02:25,2015-07-01 16:13:15,1,2.1,-74.00122833251953,40.762840270996094,-73.99070739746092,40.74127578735352,650
215000,2015-07-01 16:02:25,2015-07-01 16:06:43,1,0.5,-74.00695037841797,40.719215393066406,-74.01206970214845,40.71517181396485,258
215006,2015-07-01 16:02:26,2015-07-01 16:19:05,1,1.92,-74.00775146484375,40.732120513916016,-73.9925079345703,40.74112319946289,999
215007,2015-07-01 16:02:26,2015-07-01 16:11:06,4,1.37,-73.99545288085938,40.75447845458984,-74.00868225097656,40.739376068115234,520
215010,2015-07-01 16:02:27,2015-07-01 16:20:22,1,0.8,-73.98749542236328,40.7418212890625,-73.99339294433594,40.74948501586913,1075
215011,2015-07-01 16:02:27,2015-07-01 16:07:21,1,0.62,-73.96932220458984,40.75735092163086,-73.96102905273438,40.75757598876953,294
215019,2015-07-01 16:02:28,2015-07-01 16:14:26,1,1.46,-74.0012435913086,40.751686096191406,-73.9854736328125,40.760940551757805,718
215029,2015-07-01 16:02:29,2015-07-01 16:08:18,1,1.17,-73.98431396484375,40.740028381347656,-73.99565124511719,40.72997283935546,349
215027,2015-07-01 16:02:29,2015-07-01 16:13:47,3,0.47,-73.994873046875,40.740020751953125,-73.99456024169923,40.7452392578125,678
215028,2015-07-01 16:02:29,2015-07-01 16:26:02,1,2.84,-73.9814224243164,40.74388122558594,-73.99559020996092,40.723411560058594,1413
215023,2015-07-01 16:02:29,2015-07-01 16:07:36,1,0.8,-73.98909759521484,40.7305793762207,-73.99392700195312,40.73883819580078,307
215022,2015-07-01 16:02:29,2015-07-01 16:32:28,1,3.3,-73.99017333984375,40.75101852416992,-73.97429656982422,40.73701858520508,1799
215024,2015-07-01 16:02:29,2015-07-01 16:08:35,1,1.0,-73.98745727539062,40.75520324707031,-73.99308013916014,40.74380493164063,366
215031,2015-07-01 16:02:30,2015-07-01 16:12:05,1,1.0,-73.9822998046875,40.745803833007805,-73.97439575195312,40.758399963378906,575
215033,2015-07-01 16:02:31,2015-07-01 16:16:43,1,0.9,-73.98933410644531,40.73593521118164,-73.98450469970702,40.747188568115234,852
215034,2015-07-01 16:02:31,2015-07-01 16:26:36,2,2.4,-74.0076446533203,40.74298095703125,-73.98052215576173,40.7608757019043,1445
215035,2015-07-01 16:02:31,2015-07-01 16:15:02,1,1.1,-73.97640991210938,40.7515869140625,-73.97141265869139,40.75982666015625,751
215036,2015-07-01 16:02:31,2015-07-01 16:07:58,1,0.52,-73.9870834350586,40.76094436645508,-73.97810363769531,40.75632858276367,327
215038,2015-07-01 16:02:31,2015-07-01 16:10:22,2,0.89,-74.00997161865233,40.711719512939446,-74.00411224365233,40.716678619384766,471
215042,2015-07-01 16:02:33,2015-07-01 16:08:13,1,1.4,-74.00814056396483,40.72365188598633,-73.9996337890625,40.74031448364258,340
215043,2015-07-01 16:02:33,2015-07-01 16:27:09,1,1.9,-74.00390625,40.73834228515625,-73.97953033447266,40.742942810058594,1476
215047,2015-07-01 16:02:34,2015-07-01 16:28:00,2,5.2,-74.012451171875,40.70613098144531,-73.98542785644531,40.7430534362793,1526
215048,2015-07-01 16:02:34,2015-07-01 16:13:14,1,2.15,-74.00794982910156,40.740337371826165,-74.01508331298828,40.71105194091797,640
215052,2015-07-01 16:02:35,2015-07-01 16:11:51,1,0.8,-73.99072265625,40.74578857421875,-73.97893524169923,40.744422912597656,556
215049,2015-07-01 16:02:35,2015-07-01 16:13:22,1,1.0,-73.99312591552734,40.75265884399414,-73.98110961914062,40.75934600830078,647
215056,2015-07-01 16:02:36,2015-07-01 16:17:57,1,2.1,-73.9820785522461,40.76192092895508,-74.0042495727539,40.742488861083984,921
215057,2015-07-01 16:02:36,2015-07-01 16:11:22,1,0.65,-74.01112365722656,40.715370178222656,-74.00959014892578,40.70835876464844,526
215058,2015-07-01 16:02:36,2015-07-01 16:34:06,1,4.6,-73.98453521728516,40.74761199951172,-74.01670837402342,40.704635620117195,1890
215061,2015-07-01 16:02:37,2015-07-01 16:26:46,1,2.46,-74.00411987304686,40.72585678100586,-73.98297119140625,40.75723648071289,1449
215063,2015-07-01 16:02:38,2015-07-01 16:12:59,1,1.0,-73.98018646240233,40.76622009277344,-73.974609375,40.755489349365234,621
215065,2015-07-01 16:02:40,2015-07-01 16:09:16,2,1.0,-73.99573516845702,40.72533416748047,-73.98338317871094,40.73044967651367,396
215067,2015-07-01 16:02:40,2015-07-01 16:09:50,1,0.6,-73.96121215820312,40.760623931884766,-73.96269226074217,40.75529861450195,430
215068,2015-07-01 16:02:40,2015-07-01 16:10:23,1,0.9,-73.99165344238281,40.75465774536133,-73.9911117553711,40.76587677001953,463
215074,2015-07-01 16:02:41,2015-07-01 16:14:50,4,1.8,-74.00301361083984,40.74478912353516,-73.99742126464844,40.72555923461913,729
215080,2015-07-01 16:02:42,2015-07-01 16:11:45,1,0.71,-73.9818344116211,40.76220703125,-73.98770141601561,40.75359344482422,543
215075,2015-07-01 16:02:42,2015-07-01 16:05:07,1,0.5,-73.98094940185547,40.744537353515625,-73.97979736328125,40.73954391479492,145
215076,2015-07-01 16:02:42,2015-07-01 16:12:48,1,0.5,-73.97403717041014,40.756126403808594,-73.9755859375,40.76008224487305,606
215077,2015-07-01 16:02:42,2015-07-01 16:15:56,1,2.39,-73.97654724121092,40.75949096679688,-73.99329376220702,40.72972106933594,794
215078,2015-07-01 16:02:42,2015-07-01 16:25:26,1,1.96,-73.96768951416014,40.75577926635742,-73.99344635009764,40.74983978271485,1364
215085,2015-07-01 16:02:43,2015-07-01 16:05:19,2,0.65,-73.99503326416014,40.74433135986328,-74.00115203857422,40.7364616394043,156
215084,2015-07-01 16:02:43,2015-07-01 16:17:37,1,2.68,-73.9898910522461,40.769729614257805,-74.00811004638672,40.7396240234375,894
215082,2015-07-01 16:02:43,2015-07-01 16:17:48,2,1.6,-73.98696899414062,40.76864242553711,-73.99087524414062,40.75008773803711,905
215081,2015-07-01 16:02:43,2015-07-01 16:11:51,1,1.3,-74.00871276855469,40.70449447631836,-74.01373291015625,40.714691162109375,548
